annotator_id,language,completion_status,eligible_for_primary_prescreen_candidate,project_id,task_id,dataset_group,condition,worker_scope_raw,worker_scope_normalized,task_final_scope,task_scope_adjudication_source,worker_scope_response,geometry_valid_or_present,geometry_primary_possible,scope_response_primary_eligible,notes
13,zh,complete,True,29,3097,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
14,zh,complete,True,29,3097,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
15,zh,complete,True,29,3097,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
17,zh,complete,True,29,3097,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
18,zh,pending_completion,False,29,3097,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,False,dry_run_partial_snapshot
19,zh,known_bad_complete,False,29,3097,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,False,dry_run_partial_snapshot
21,zh,complete,True,29,3097,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
6,zh,complete,True,29,3097,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
8,zh,complete,True,29,3097,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
10,zh,complete,True,29,3098,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
11,zh,complete,True,29,3098,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
12,zh,complete,True,29,3098,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
13,zh,complete,True,29,3098,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
14,zh,complete,True,29,3098,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
15,zh,complete,True,29,3098,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
17,zh,complete,True,29,3098,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
18,zh,pending_completion,False,29,3098,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,False,dry_run_partial_snapshot
19,zh,known_bad_complete,False,29,3098,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,False,dry_run_partial_snapshot
21,zh,complete,True,29,3098,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
6,zh,complete,True,29,3098,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
8,zh,complete,True,29,3098,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
10,zh,complete,True,29,3099,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
11,zh,complete,True,29,3099,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
12,zh,complete,True,29,3099,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
13,zh,complete,True,29,3099,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
14,zh,complete,True,29,3099,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
15,zh,complete,True,29,3099,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
17,zh,complete,True,29,3099,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
18,zh,pending_completion,False,29,3099,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,False,dry_run_partial_snapshot
19,zh,known_bad_complete,False,29,3099,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,False,dry_run_partial_snapshot
21,zh,complete,True,29,3099,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
6,zh,complete,True,29,3099,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
8,zh,complete,True,29,3099,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
10,zh,complete,True,29,3100,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
11,zh,complete,True,29,3100,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
12,zh,complete,True,29,3100,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
13,zh,complete,True,29,3100,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
14,zh,complete,True,29,3100,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
15,zh,complete,True,29,3100,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
17,zh,complete,True,29,3100,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
18,zh,pending_completion,False,29,3100,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,False,dry_run_partial_snapshot
19,zh,known_bad_complete,False,29,3100,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,False,dry_run_partial_snapshot
21,zh,complete,True,29,3100,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
6,zh,complete,True,29,3100,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
8,zh,complete,True,29,3100,PreScreen_semi,semi,normal,in_scope,in_scope,synthetic_asset_expert_review,correct_in_scope,True,False,True,dry_run_partial_snapshot
10,zh,complete,True,30,3101,PreScreen_oos,oos,oos_open_boundary,oos,oos_open_boundary,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
11,zh,complete,True,30,3101,PreScreen_oos,oos,oos_open_boundary,oos,oos_open_boundary,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
12,zh,complete,True,30,3101,PreScreen_oos,oos,oos_open_boundary,oos,oos_open_boundary,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
13,zh,complete,True,30,3101,PreScreen_oos,oos,oos_open_boundary,oos,oos_open_boundary,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
14,zh,complete,True,30,3101,PreScreen_oos,oos,oos_open_boundary,oos,oos_open_boundary,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
15,zh,complete,True,30,3101,PreScreen_oos,oos,normal,in_scope,oos_open_boundary,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
17,zh,complete,True,30,3101,PreScreen_oos,oos,normal,in_scope,oos_open_boundary,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
18,zh,pending_completion,False,30,3101,PreScreen_oos,oos,oos_open_boundary,oos,oos_open_boundary,final_gold,correct_oos,True,False,False,dry_run_partial_snapshot
19,zh,known_bad_complete,False,30,3101,PreScreen_oos,oos,oos_geometry,oos,oos_open_boundary,final_gold,correct_oos,True,False,False,dry_run_partial_snapshot
21,zh,complete,True,30,3101,PreScreen_oos,oos,normal,in_scope,oos_open_boundary,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
6,zh,complete,True,30,3101,PreScreen_oos,oos,oos_open_boundary,oos,oos_open_boundary,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
8,zh,complete,True,30,3101,PreScreen_oos,oos,normal,in_scope,oos_open_boundary,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
10,zh,complete,True,30,3102,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
11,zh,complete,True,30,3102,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
12,zh,complete,True,30,3102,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
13,zh,complete,True,30,3102,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
14,zh,complete,True,30,3102,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
15,zh,complete,True,30,3102,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
17,zh,complete,True,30,3102,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
18,zh,pending_completion,False,30,3102,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,False,dry_run_partial_snapshot
19,zh,known_bad_complete,False,30,3102,PreScreen_oos,oos,oos_geometry,oos,oos_split_level,final_gold,correct_oos,True,False,False,dry_run_partial_snapshot
21,zh,complete,True,30,3102,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
6,zh,complete,True,30,3102,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
8,zh,complete,True,30,3102,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
10,zh,complete,True,30,3103,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
11,zh,complete,True,30,3103,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
12,zh,complete,True,30,3103,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
13,zh,complete,True,30,3103,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
14,zh,complete,True,30,3103,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
15,zh,complete,True,30,3103,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
17,zh,complete,True,30,3103,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
18,zh,pending_completion,False,30,3103,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,False,dry_run_partial_snapshot
19,zh,known_bad_complete,False,30,3103,PreScreen_oos,oos,oos_open_boundary,oos,oos_split_level,final_gold,correct_oos,True,False,False,dry_run_partial_snapshot
21,zh,complete,True,30,3103,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
6,zh,complete,True,30,3103,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
8,zh,complete,True,30,3103,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
10,zh,complete,True,30,3104,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
11,zh,complete,True,30,3104,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
12,zh,complete,True,30,3104,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
13,zh,complete,True,30,3104,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
14,zh,complete,True,30,3104,PreScreen_oos,oos,oos_split_level,oos,oos_split_level,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
15,zh,complete,True,30,3104,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
17,zh,complete,True,30,3104,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
18,zh,pending_completion,False,30,3104,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,False,dry_run_partial_snapshot
19,zh,known_bad_complete,False,30,3104,PreScreen_oos,oos,oos_geometry,oos,oos_split_level,final_gold,correct_oos,True,False,False,dry_run_partial_snapshot
21,zh,complete,True,30,3104,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
6,zh,complete,True,30,3104,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
8,zh,complete,True,30,3104,PreScreen_oos,oos,normal,in_scope,oos_split_level,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
10,zh,complete,True,30,3105,PreScreen_oos,oos,oos_open_boundary,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
11,zh,complete,True,30,3105,PreScreen_oos,oos,oos_split_level,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
12,zh,complete,True,30,3105,PreScreen_oos,oos,oos_open_boundary,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
13,zh,complete,True,30,3105,PreScreen_oos,oos,oos_open_boundary,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
14,zh,complete,True,30,3105,PreScreen_oos,oos,oos_split_level,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
15,zh,complete,True,30,3105,PreScreen_oos,oos,oos_open_boundary,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
17,zh,complete,True,30,3105,PreScreen_oos,oos,oos_open_boundary,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
18,zh,pending_completion,False,30,3105,PreScreen_oos,oos,oos_open_boundary,oos,oos_geometry,final_gold,correct_oos,True,False,False,dry_run_partial_snapshot
19,zh,known_bad_complete,False,30,3105,PreScreen_oos,oos,normal,in_scope,oos_geometry,final_gold,scope_false_negative,True,False,False,dry_run_partial_snapshot
21,zh,complete,True,30,3105,PreScreen_oos,oos,oos_open_boundary,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
6,zh,complete,True,30,3105,PreScreen_oos,oos,oos_open_boundary,oos,oos_geometry,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
8,zh,complete,True,30,3105,PreScreen_oos,oos,normal,in_scope,oos_geometry,final_gold,scope_false_negative,True,False,True,dry_run_partial_snapshot
10,zh,complete,True,30,3106,PreScreen_oos,oos,oos_open_boundary,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
11,zh,complete,True,30,3106,PreScreen_oos,oos,oos_open_boundary,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
12,zh,complete,True,30,3106,PreScreen_oos,oos,oos_open_boundary,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
13,zh,complete,True,30,3106,PreScreen_oos,oos,oos_open_boundary,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
14,zh,complete,True,30,3106,PreScreen_oos,oos,oos_open_boundary,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
15,zh,complete,True,30,3106,PreScreen_oos,oos,oos_open_boundary,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
17,zh,complete,True,30,3106,PreScreen_oos,oos,oos_open_boundary,oos,oos_insufficient,final_gold,correct_oos,True,False,True,dry_run_partial_snapshot
